Date,type_of_car,Base_Loss_USD,flood_risk_flag,Prob_Cover_Deploy,Depreciation_Timeline_months,Expected_Loss_USD
16/08/2024,MISC_VEHICLE,48069,0,0.34,22,35672.5
17/08/2024,Hatchback,26844,0,0.8,19,18411.9
18/08/2024,Truck,55026,0,0.2,24,37012.73
19/08/2024,Crossover,35231,0,0.0,52,24479.8
20/08/2024,Convertible,68608,0,0.49,61,49337.33
21/08/2024,Convertible,52269,0,0.78,62,39938.66
22/08/2024,Coupe,64107,0,0.39,43,47615.44
23/08/2024,Van,34845,0,0.42,77,26823.42
24/08/2024,Wagon,37829,0,0.32,31,29475.74
25/08/2024,Convertible,58277,0,0.59,48,51090.44
26/08/2024,Wagon,49485,1,0.4,48,31534.48
27/08/2024,Van,41154,0,0.71,55,38064.85
28/08/2024,Truck,65405,0,0.14,73,49212.71
29/08/2024,Convertible,54183,0,0.53,52,43522.91
30/08/2024,SUV,40045,0,0.16,60,22171.92
31/08/2024,Hatchback,25969,0,0.61,55,23645.08
01/09/2024,Wagon,39410,0,0.35,13,26085.75
02/09/2024,Sedan,23122,0,0.52,82,19175.75
03/09/2024,Hatchback,29262,0,0.41,34,23406.88
04/09/2024,SUV,45740,0,0.4,40,28617.46
05/09/2024,SUV,36449,0,0.75,44,28121.01
06/09/2024,Wagon,33697,1,0.0,15,23639.83
07/09/2024,Truck,49762,0,0.66,70,44717.56
08/09/2024,Wagon,42220,0,0.56,53,29136.05
09/09/2024,Sedan,22775,1,0.52,30,18829.49
10/09/2024,Convertible,51729,0,0.14,56,42369.53
11/09/2024,Hatchback,19465,0,0.05,70,12776.66
12/09/2024,SUV,48356,1,0.52,14,41244.22
13/09/2024,Coupe,70679,0,0.2,15,43661.73
14/09/2024,Sedan,22017,0,0.43,50,17290.1
15/09/2024,Wagon,32034,0,0.51,21,22665.26
16/09/2024,Crossover,38251,0,0.65,43,26469.31
17/09/2024,Crossover,42784,1,0.55,57,40546.7
18/09/2024,Convertible,55731,0,0.6,36,36478.81
19/09/2024,Hatchback,25008,0,0.66,55,20785.7
20/09/2024,Van,55528,0,0.42,71,39678.61
21/09/2024,???,61323,0,0.15,47,44557.27
22/09/2024,Convertible,56670,0,0.54,42,41219.36
23/09/2024,SUV,35565,0,0.36,67,22584.8
24/09/2024,Truck,62624,1,0.51,61,61917.87
25/09/2024,Hatchback,18566,1,0.54,22,14373.49
26/09/2024,Truck,56010,0,0.67,54,42441.62
27/09/2024,Hatchback,17441,0,0.49,59,13366.75
28/09/2024,Sedan,27073,0,0.31,44,17928.2
29/09/2024,Van,56125,0,0.45,26,34412.8
30/09/2024,Convertible,56433,0,0.31,26,31728.63
01/10/2024,SUV,49919,0,0.53,73,29983.97
02/10/2024,Wagon,39434,0,0.51,52,26367.54
03/10/2024,???,24392,1,0.22,23,17591.08
04/10/2024,Hatchback,33188,0,0.39,19,24151.39
05/10/2024,Crossover,32139,1,0.87,83,31776.61
06/10/2024,SUV,36228,0,0.17,83,20721.2
07/10/2024,Convertible,58886,0,0.76,33,50838.14
08/10/2024,Crossover,34095,1,0.29,46,28652.73
09/10/2024,Convertible,66936,1,0.14,39,58687.32
10/10/2024,Hatchback,23253,0,0.38,43,18189.93
11/10/2024,Coupe,57318,0,0.65,65,48637.28
12/10/2024,SUV,48782,0,0.29,17,32731.52
13/10/2024,???,48300,0,0.34,55,33789.8
14/10/2024,SUV,44274,0,0.24,81,26122.55
15/10/2024,Convertible,60494,1,0.46,57,44988.06
16/10/2024,Truck,59516,0,0.57,18,44123.05
17/10/2024,Crossover,46211,0,0.33,84,31092.29
18/10/2024,Sedan,30609,0,0.32,26,24727.24
19/10/2024,Convertible,61245,0,0.11,36,35636.13
20/10/2024,Wagon,50355,0,0.12,65,30063.49
21/10/2024,Truck,51616,0,0.08,30,36677.63
22/10/2024,Wagon,41213,1,0.5,45,34752.39
23/10/2024,Van,54531,0,0.37,83,39845.17
24/10/2024,Pickup,61970,0,0.17,38,44714.15
25/10/2024,Pickup,61324,0,0.24,38,38628.21
26/10/2024,Hatchback,32900,0,0.65,21,21617.41
27/10/2024,Hatchback,26999,0,0.65,66,20004.39
28/10/2024,SUV,47148,1,0.63,64,37122.43
29/10/2024,Sedan,34989,1,0.75,35,28768.21
30/10/2024,Coupe,80771,0,0.08,43,49953.22
31/10/2024,Crossover,42869,0,0.24,45,25650.72
01/11/2024,Crossover,29768,0,0.43,83,18805.41
02/11/2024,Wagon,56161,0,0.27,28,35237.29
03/11/2024,Hatchback,20989,0,0.36,42,14280.19
04/11/2024,Wagon,47620,0,0.74,26,32569.95
05/11/2024,Wagon,34493,0,0.75,79,26846.38
06/11/2024,Sedan,21276,1,0.17,84,19019.81
07/11/2024,Convertible,69483,0,0.74,20,50911.36
08/11/2024,SUV,50393,0,0.79,55,35389.64
09/11/2024,Hatchback,30318,0,0.32,62,21385.38
10/11/2024,SUV,47344,0,0.51,49,30875.34
11/11/2024,Convertible,71253,0,0.8,23,59474.1
12/11/2024,Crossover,29159,0,0.22,47,21966.55
13/11/2024,Pickup,49059,0,0.41,42,32531.55
14/11/2024,Pickup,65770,0,0.54,72,48272.9
15/11/2024,Hatchback,28493,0,0.19,83,20247.22
16/11/2024,Crossover,32987,0,0.37,40,20611.81
17/11/2024,Van,39499,1,0.7,20,38770.6
18/11/2024,Sedan,23934,0,0.27,71,12605.17
19/11/2024,Crossover,31130,0,0.44,79,23672.83
20/11/2024,Wagon,56818,0,0.29,26,36341.17
21/11/2024,Crossover,30615,0,0.16,68,22713.33
22/11/2024,SUV,36071,0,0.27,58,21616.77
23/11/2024,Wagon,42595,0,0.41,20,28689.9
24/11/2024,Crossover,27151,0,0.39,44,18860.98
25/11/2024,Truck,49923,0,0.43,62,39310.37
26/11/2024,Van,58116,0,0.73,56,42460.25
27/11/2024,Convertible,59902,1,0.27,42,48456.89
28/11/2024,Hatchback,15598,0,0.25,69,11759.18
29/11/2024,Pickup,58637,0,0.88,45,39110.94
30/11/2024,Hatchback,21681,0,0.39,74,14877.68
01/12/2024,Crossover,31738,1,0.48,40,26231.16
02/12/2024,Convertible,58459,0,0.48,23,43164.03
03/12/2024,Crossover,31766,0,0.7,67,24281.81
04/12/2024,Crossover,40202,0,0.43,63,28830.17
05/12/2024,SUV,42033,0,0.4,64,26872.31
06/12/2024,Van,58828,0,0.17,63,40255.15
07/12/2024,Van,44457,0,0.56,60,37047.34
08/12/2024,Van,33356,1,0.45,27,26380.61
09/12/2024,Pickup,82150,0,0.45,21,51465.86
10/12/2024,Wagon,46800,0,0.34,19,30319.58
11/12/2024,Crossover,37313,0,0.2,50,21518.15
12/12/2024,Crossover,41927,1,0.53,24,41454.25
13/12/2024,Coupe,48892,1,0.79,77,48340.71
14/12/2024,SUV,48389,0,0.24,62,36445.85
15/12/2024,Van,47735,0,0.02,67,34306.47
16/12/2024,SUV,47384,0,0.18,81,31257.59
17/12/2024,Crossover,42468,0,0.02,35,23981.69
18/12/2024,Coupe,68329,0,0.09,42,48958.19
19/12/2024,Van,35404,0,0.55,45,24741.98
20/12/2024,Hatchback,20810,0,0.36,43,16335.02
21/12/2024,Hatchback,19649,0,0.45,42,16485.66
22/12/2024,Wagon,42472,0,0.36,12,29618.34
23/12/2024,Van,52049,0,0.04,62,26131.17
24/12/2024,SUV,40406,0,0.62,28,33103.42
25/12/2024,Crossover,38047,0,0.21,31,24374.66
26/12/2024,Wagon,41967,0,0.77,39,33499.84
27/12/2024,Wagon,35142,0,0.64,42,26600.7
28/12/2024,MISC_VEHICLE,43930,1,0.57,44,35011.93
29/12/2024,Wagon,49393,0,0.03,45,27854.58
30/12/2024,Truck,54108,1,0.46,60,48510.95
31/12/2024,Truck,52349,0,0.48,34,38552.36
01/01/2025,Truck,48045,1,0.53,40,34640.9
02/01/2025,Hatchback,29894,0,0.54,19,21402.01
03/01/2025,Coupe,56044,1,0.72,48,51000.54
04/01/2025,Coupe,49511,0,0.19,63,33414.49
05/01/2025,Sedan,20969,0,0.8,33,16599.02
06/01/2025,Truck,54536,0,0.72,15,38612.82
07/01/2025,Hatchback,34718,1,0.22,23,24912.83
08/01/2025,Wagon,43171,0,0.45,30,32808.59
09/01/2025,Convertible,58439,0,0.51,68,36382.74
10/01/2025,Convertible,47636,0,0.48,39,32403.42
11/01/2025,SUV,48873,0,0.49,47,30906.22
12/01/2025,Convertible,70992,1,0.39,32,48895.03
13/01/2025,Truck,49567,0,0.72,52,41592.27
14/01/2025,Wagon,57634,1,0.72,36,39821.49
15/01/2025,Coupe,70612,0,0.57,66,50828.77
16/01/2025,Error,35387,0,0.15,24,19235.81
17/01/2025,Hatchback,22600,0,0.08,36,16048.28
18/01/2025,Van,33488,0,0.18,16,28067.67
19/01/2025,Sedan,22566,0,0.55,32,16349.44
20/01/2025,SUV,42276,0,0.19,34,30504.91
21/01/2025,Coupe,47875,0,0.68,50,35544.06
22/01/2025,Convertible,72006,0,0.81,67,54064.55
23/01/2025,SUV,37722,0,0.69,60,28210.82
24/01/2025,Truck,52199,0,0.52,27,34449.15
25/01/2025,Convertible,60281,0,0.48,36,42172.42
26/01/2025,SUV,44578,0,0.6,80,31619.08
27/01/2025,Hatchback,32564,1,0.14,73,23938.26
28/01/2025,Pickup,77830,1,0.68,42,71056.69
29/01/2025,???,45912,0,0.69,56,31259.77
30/01/2025,Crossover,32708,1,0.33,41,19970.93
31/01/2025,Wagon,54426,0,0.42,22,38889.66
01/02/2025,Van,39061,0,0.68,74,31284.39
02/02/2025,Hatchback,21770,0,0.39,70,14546.2
03/02/2025,Convertible,52882,1,0.28,56,37444.21
04/02/2025,Van,35749,0,0.43,60,23158.19
05/02/2025,Truck,65614,1,0.46,66,45843.88
06/02/2025,Truck,55788,1,0.22,77,45051.13
07/02/2025,Crossover,34506,0,0.75,18,25763.86
08/02/2025,Hatchback,20607,0,0.27,80,11396.79
09/02/2025,Crossover,35289,0,0.25,27,21081.89
10/02/2025,Van,47332,0,0.64,14,43143.43
11/02/2025,Pickup,77234,0,0.59,28,55437.31
12/02/2025,SUV,42825,1,0.1,74,28487.26
13/02/2025,Van,56627,0,0.32,50,28356.83
14/02/2025,Hatchback,31681,0,0.2,14,20055.32
15/02/2025,Convertible,66675,1,0.87,61,52945.9
16/02/2025,Truck,56512,1,0.4,38,45663.98
17/02/2025,Pickup,61483,0,0.16,13,43146.34
18/02/2025,SUV,49448,0,0.21,37,29151.54
19/02/2025,SUV,38539,0,0.54,15,23298.34
20/02/2025,Hatchback,34763,1,0.16,78,27857.23
21/02/2025,Crossover,43917,0,0.15,53,28547.56
22/02/2025,Van,34317,1,0.78,78,31188.34
23/02/2025,Pickup,47910,0,0.18,32,30156.27
24/02/2025,Convertible,43897,0,0.13,28,31938.78
25/02/2025,Sedan,35376,0,0.79,22,22507.89
26/02/2025,Coupe,51931,0,0.13,31,29084.55
27/02/2025,Truck,60820,0,0.39,16,43168.32
28/02/2025,Truck,57687,1,0.44,60,55412.54
01/03/2025,Unknown,45430,0,0.38,69,28147.82
02/03/2025,Crossover,40998,0,0.24,20,32713.19
03/03/2025,Van,34008,0,0.46,24,25959.4
04/03/2025,Truck,61589,0,0.22,36,33714.33
05/03/2025,Coupe,52589,0,0.84,66,44854.64
06/03/2025,Coupe,80785,0,0.74,62,65067.48
07/03/2025,Sedan,28739,0,0.47,78,22267.73
08/03/2025,N/A,48707,1,0.59,58,40790.64
09/03/2025,Sedan,23313,0,0.31,77,16386.64
10/03/2025,Coupe,55568,0,0.35,51,43989.98
11/03/2025,Wagon,52076,0,0.27,30,35108.04
12/03/2025,Truck,45045,0,0.21,65,28785.19
13/03/2025,Sedan,23804,0,0.22,52,16162.11
14/03/2025,Convertible,70265,0,0.74,70,60167.39
15/03/2025,Crossover,47355,1,0.74,83,37283.44
16/03/2025,Truck,51095,0,0.6,67,35499.56
17/03/2025,Wagon,28994,0,0.33,22,20416.02
18/03/2025,SUV,44127,0,0.55,16,28408.12
19/03/2025,Crossover,31697,0,0.17,70,18796.72
20/03/2025,Sedan,28986,0,0.7,51,17357.85
21/03/2025,Convertible,50836,0,0.68,53,40047.92
22/03/2025,Van,52691,0,0.0,46,28069.53
23/03/2025,Sedan,26997,1,0.16,46,21386.76
24/03/2025,Van,56471,0,0.43,37,45474.73
25/03/2025,Van,48049,1,0.8,22,45155.33
26/03/2025,Wagon,47130,0,0.44,26,28985.39
27/03/2025,Convertible,61858,1,0.39,52,47150.5
28/03/2025,Van,46230,0,0.51,74,32427.63
29/03/2025,Sedan,34413,1,0.9,30,27297.69
30/03/2025,Crossover,33352,0,0.21,67,24204.36
31/03/2025,Hatchback,19381,0,0.84,83,12753.51
01/04/2025,Coupe,60817,0,0.61,44,50527.43
02/04/2025,Pickup,42598,0,0.11,57,33096.25
03/04/2025,Coupe,72309,0,0.67,74,56274.66
04/04/2025,Sedan,24434,0,0.54,77,16216.34
05/04/2025,Crossover,38464,1,0.44,42,32490.49
06/04/2025,SUV,42706,1,0.26,42,35305.31
07/04/2025,SUV,39824,0,0.62,13,39269.54
08/04/2025,Truck,60836,0,0.14,56,38044.33
09/04/2025,Convertible,61004,0,0.4,80,48332.37
10/04/2025,SUV,42370,1,0.22,38,30389.24
11/04/2025,Truck,52936,0,0.66,82,41182.67
12/04/2025,Truck,58868,1,0.55,34,48910.95
13/04/2025,Hatchback,22649,0,0.44,55,14048.86
14/04/2025,SUV,36134,0,0.47,71,26621.96
15/04/2025,Truck,49502,1,0.43,35,37285.25
16/04/2025,Coupe,53043,0,0.85,34,50721.3
17/04/2025,Truck,55401,1,0.7,67,51077.81
18/04/2025,Pickup,41377,1,0.78,35,41263.02
19/04/2025,Hatchback,30713,0,0.46,49,18043.6
20/04/2025,Pickup,51765,0,0.38,52,34511.52
21/04/2025,Coupe,61822,0,0.48,29,46377.3
22/04/2025,Pickup,55768,1,0.28,13,39945.18
23/04/2025,Pickup,78553,0,0.33,18,61058.2
24/04/2025,Crossover,33770,0,0.23,46,19877.66
25/04/2025,Hatchback,27084,0,0.22,38,19600.42
26/04/2025,Pickup,62767,0,0.69,22,53418.28
27/04/2025,Van,33075,0,0.75,35,26155.36
28/04/2025,Hatchback,19938,0,0.19,41,12097.59
29/04/2025,Wagon,35029,0,0.4,23,25211.51
30/04/2025,SUV,37872,0,0.42,78,26885.61
01/05/2025,Coupe,57691,1,0.37,12,49495.42
02/05/2025,Convertible,55032,0,0.42,30,30449.86
03/05/2025,Van,39471,0,0.32,42,25818.53
04/05/2025,Convertible,57451,1,0.5,54,42542.3
05/05/2025,Hatchback,18651,0,0.46,41,16873.65
06/05/2025,Crossover,30832,0,0.49,74,25458.61
07/05/2025,Pickup,58757,0,0.86,75,42706.18
08/05/2025,Unknown,55713,0,0.19,84,34021.3
09/05/2025,Van,42058,0,0.29,51,22033.81
10/05/2025,SUV,41641,1,0.09,69,31057.36
11/05/2025,Coupe,56555,0,0.2,14,33835.5
12/05/2025,Crossover,33693,0,0.4,47,27856.61
13/05/2025,SUV,36301,0,0.72,38,32074.18
14/05/2025,Van,41412,0,0.14,50,27675.17
15/05/2025,Sedan,27860,0,0.25,33,17769.94
16/05/2025,Van,52579,0,0.49,75,31474.61
17/05/2025,Van,31551,0,0.7,53,24914.94
18/05/2025,Wagon,28779,0,0.59,27,22473.29
19/05/2025,Crossover,44339,0,0.71,56,31893.87
20/05/2025,Coupe,54563,0,0.33,29,37523.44
21/05/2025,SUV,40627,0,0.75,38,29276.06
22/05/2025,Truck,61727,1,0.44,68,42277.59
23/05/2025,Crossover,30538,0,0.43,15,20590.58
24/05/2025,SUV,45154,0,0.3,51,29305.92
25/05/2025,Crossover,36174,0,0.48,75,22888.14
26/05/2025,Van,35131,1,0.24,79,22428.66
27/05/2025,SUV,47547,1,0.69,64,35858.81
28/05/2025,Hatchback,26858,0,0.2,64,15434.17
29/05/2025,Van,30829,0,0.17,73,22780.6
30/05/2025,Van,55586,1,0.65,15,46813.3
31/05/2025,Sedan,25659,1,0.42,83,24390.51
01/06/2025,Unknown,34641,1,0.59,79,26894.62
02/06/2025,Hatchback,24967,1,0.64,57,20519.22
03/06/2025,Coupe,56373,0,0.06,20,34467.06
04/06/2025,Van,35666,1,0.09,45,26087.93
05/06/2025,SUV,39824,0,0.82,55,27847.51
06/06/2025,Hatchback,20248,0,0.71,13,15340.76
07/06/2025,Pickup,57568,0,0.43,22,46175.75
08/06/2025,Pickup,77710,1,0.25,42,66341.74
09/06/2025,Pickup,61460,1,0.57,40,53700.12
10/06/2025,SUV,43188,0,0.42,49,25930.34
11/06/2025,Wagon,42287,0,0.78,30,33833.0
12/06/2025,Sedan,31054,0,0.68,54,21752.16
13/06/2025,Wagon,48684,0,0.68,18,36622.59
14/06/2025,SUV,48822,0,0.74,23,41929.24
15/06/2025,Crossover,37464,0,0.39,63,29444.64
16/06/2025,N/A,59737,0,0.34,70,33505.71
17/06/2025,Van,47027,0,0.65,78,33381.33
18/06/2025,Convertible,70273,0,0.78,33,46168.51
19/06/2025,Van,39005,1,0.31,61,25274.55
20/06/2025,Coupe,78902,1,0.06,36,51582.98
21/06/2025,Sedan,30244,0,0.35,45,23113.05
22/06/2025,SUV,40338,1,0.54,66,28961.91
23/06/2025,Hatchback,25590,1,0.58,32,22196.09
24/06/2025,Pickup,57440,0,0.5,62,40946.27
25/06/2025,Coupe,60415,1,0.27,62,52433.25
26/06/2025,Sedan,29702,0,0.34,69,18082.78
27/06/2025,Convertible,53334,0,0.74,37,40289.65
28/06/2025,Sedan,27698,1,0.7,20,27385.69
29/06/2025,Hatchback,32669,0,0.36,38,21348.91
30/06/2025,Pickup,51016,0,0.79,38,33506.3
01/07/2025,Coupe,54054,0,0.82,50,46977.1
02/07/2025,Coupe,64987,0,0.4,57,48207.97
03/07/2025,Pickup,43067,1,0.31,48,31454.38
04/07/2025,SUV,40722,1,0.82,39,33721.14
05/07/2025,Coupe,49413,0,0.56,82,36148.21
06/07/2025,Sedan,29236,0,0.45,39,22645.24
07/07/2025,Sedan,23550,0,0.59,12,16909.84
08/07/2025,Sedan,19131,0,0.25,36,13075.1
09/07/2025,Pickup,42233,0,0.69,70,38208.81
10/07/2025,Coupe,39878,0,0.2,63,27325.12
11/07/2025,Van,60188,0,0.39,15,42735.47
12/07/2025,Pickup,65501,0,0.45,13,40789.74
13/07/2025,Coupe,41464,0,0.42,42,28325.75
14/07/2025,Pickup,55359,0,0.42,65,32877.25
15/07/2025,Crossover,35003,0,0.41,34,24811.55
16/07/2025,Van,31651,1,0.31,78,26981.58
17/07/2025,Coupe,62613,0,0.35,53,39131.94
18/07/2025,N/A,46785,0,0.64,17,33603.17
19/07/2025,MISC_VEHICLE,50032,0,0.8,83,46768.71
20/07/2025,Pickup,72662,1,0.23,34,61001.99
21/07/2025,Sedan,34051,0,0.34,76,24443.74
22/07/2025,Wagon,39757,0,0.42,20,25122.15
23/07/2025,Crossover,30295,0,0.38,67,23839.6
24/07/2025,Crossover,30084,0,0.09,23,17113.64
25/07/2025,Hatchback,34104,0,0.5,47,23922.71
26/07/2025,Convertible,64327,0,0.34,72,42697.77
27/07/2025,Truck,43286,0,0.67,50,39758.85
28/07/2025,Pickup,75695,0,0.64,36,48840.37
29/07/2025,Hatchback,29582,0,0.38,24,19474.08
30/07/2025,Sedan,26061,0,0.28,54,21781.49
31/07/2025,Unknown,34754,0,0.31,65,26091.22
01/08/2025,Unknown,27247,0,0.53,26,23173.82
02/08/2025,Coupe,67274,1,0.58,33,63605.93
03/08/2025,Hatchback,32903,1,0.23,62,27021.58
04/08/2025,Sedan,33064,1,0.3,32,25193.65
05/08/2025,Pickup,44991,0,0.58,17,30034.21
06/08/2025,Van,33123,1,0.28,27,25895.23
07/08/2025,Van,38718,0,0.43,61,29547.38
08/08/2025,Van,44635,1,0.49,39,31989.23
09/08/2025,SUV,47174,0,0.34,84,34901.29
10/08/2025,Van,44918,1,0.41,20,30889.87
11/08/2025,Hatchback,24055,0,0.38,30,12881.4
12/08/2025,Crossover,42828,0,0.26,25,32587.83
13/08/2025,Sedan,28762,0,0.72,15,22094.76
14/08/2025,Truck,61075,1,0.58,71,56815.04
15/08/2025,Sedan,21185,0,0.8,37,18394.32
16/08/2025,Convertible,47447,0,0.26,73,26463.9
17/08/2025,Convertible,69089,0,0.62,54,45293.61
18/08/2025,Crossover,25815,0,0.5,31,23282.68
19/08/2025,Coupe,74666,0,0.0,45,46894.07
20/08/2025,Sedan,18285,0,0.57,51,15587.54
21/08/2025,Hatchback,29673,0,0.67,65,25386.36
22/08/2025,Sedan,33003,1,0.85,80,32630.87
23/08/2025,Coupe,78030,0,0.44,49,64860.74
24/08/2025,Sedan,35211,1,0.67,55,31103.49
25/08/2025,Wagon,54972,1,0.56,44,41038.74
26/08/2025,Convertible,63837,0,0.91,58,44822.98
27/08/2025,Coupe,44218,1,0.43,67,39379.28
28/08/2025,Wagon,36334,0,0.23,53,25241.0
29/08/2025,Coupe,73970,0,0.56,40,49493.5
30/08/2025,Hatchback,18168,0,0.21,20,13493.15
31/08/2025,Coupe,76718,1,0.47,45,65119.81
01/09/2025,Crossover,42252,0,0.56,28,27384.66
02/09/2025,Hatchback,24823,0,0.74,35,20464.53
03/09/2025,Crossover,30870,0,0.49,19,18892.93
04/09/2025,Hatchback,26275,0,0.53,27,17031.66
05/09/2025,Sedan,32237,0,0.59,49,25519.04
06/09/2025,Pickup,58420,0,0.68,60,37275.37
07/09/2025,Convertible,71359,1,0.04,17,49911.08
08/09/2025,Pickup,47967,0,0.69,15,38021.53
09/09/2025,Truck,62460,0,0.33,68,42186.72
10/09/2025,Coupe,76975,0,0.58,53,54127.09
11/09/2025,Wagon,51092,1,0.65,48,42333.89
12/09/2025,Convertible,60981,0,0.2,58,32620.12
13/09/2025,Convertible,48094,0,0.76,19,42098.77
14/09/2025,Coupe,40046,1,0.17,24,29600.35
15/09/2025,Crossover,37213,0,0.27,59,25737.14
16/09/2025,Wagon,48644,0,0.09,67,28867.25
17/09/2025,Van,54000,0,0.35,56,37276.61
18/09/2025,Pickup,88455,1,0.63,35,70882.39
19/09/2025,Crossover,38507,0,0.58,35,25446.15
20/09/2025,Truck,66116,0,0.33,13,49285.62
21/09/2025,Van,46735,0,0.34,53,39417.88
22/09/2025,Hatchback,23937,0,0.34,16,16153.37
23/09/2025,Pickup,83887,0,0.13,52,58173.38
24/09/2025,Hatchback,23290,0,0.49,75,18057.36
25/09/2025,Coupe,51027,0,0.27,39,32282.59
26/09/2025,SUV,48476,0,0.36,54,31047.09
27/09/2025,Coupe,72417,0,0.63,47,50954.38
28/09/2025,SUV,37486,1,0.04,62,27179.0
29/09/2025,SUV,46517,0,0.37,41,31644.64
30/09/2025,Pickup,73561,1,0.86,36,72731.55
01/10/2025,Hatchback,29047,0,0.56,30,25733.6
02/10/2025,Wagon,47308,1,0.0,66,39409.71
03/10/2025,Hatchback,23730,0,0.31,77,17987.12
04/10/2025,SUV,40011,1,0.55,83,33853.27
05/10/2025,Hatchback,27756,0,0.78,63,22544.58
06/10/2025,Wagon,39034,1,0.52,63,31700.11
07/10/2025,Pickup,84577,0,0.72,22,66673.76
08/10/2025,Truck,64898,0,0.66,58,52141.15
09/10/2025,Hatchback,25520,0,0.62,25,21493.37
10/10/2025,Van,33739,0,0.17,29,21330.83
11/10/2025,Sedan,28668,0,0.38,62,23492.07
12/10/2025,Convertible,65507,0,0.13,66,42518.92
13/10/2025,Wagon,32622,0,0.88,25,24268.67
14/10/2025,Pickup,40888,1,0.31,29,34641.3
15/10/2025,Wagon,47042,1,0.42,52,35423.95
16/10/2025,Sedan,34253,0,0.09,20,18984.85
17/10/2025,???,36145,0,0.63,55,29588.26
18/10/2025,SUV,35797,0,0.17,79,23630.88
19/10/2025,Hatchback,21620,0,0.37,33,13758.4
20/10/2025,Crossover,27565,1,0.1,53,22031.54
21/10/2025,Truck,58819,0,0.42,15,38808.7
22/10/2025,SUV,47948,1,0.32,22,38929.8
23/10/2025,Truck,58081,0,0.55,13,43504.68
24/10/2025,???,53647,0,0.59,40,36113.21
25/10/2025,Crossover,35559,0,0.15,48,23909.37
26/10/2025,Truck,64373,1,0.73,23,64175.5
27/10/2025,Sedan,27314,1,0.34,70,19779.89
28/10/2025,Truck,53502,0,0.55,43,34971.89
29/10/2025,Hatchback,29985,1,0.13,22,19820.0
30/10/2025,Van,58004,0,0.71,75,37930.69
31/10/2025,Convertible,46718,0,0.52,32,39845.5
01/11/2025,Wagon,55361,0,0.54,52,37392.1
02/11/2025,Truck,54467,0,0.4,40,39019.62
03/11/2025,Hatchback,29161,0,0.64,72,20376.96
04/11/2025,Van,48761,0,0.65,48,43237.77
05/11/2025,Pickup,56221,0,0.6,62,42325.69
06/11/2025,Convertible,60823,0,0.35,47,39288.19
07/11/2025,Convertible,49230,1,0.6,21,45646.81
08/11/2025,Coupe,45124,0,0.47,43,27282.22
09/11/2025,Hatchback,36207,0,0.81,14,25371.74
10/11/2025,SUV,35835,0,0.29,31,27647.15
11/11/2025,Error,48682,1,0.5,36,44578.38
12/11/2025,Truck,50134,0,0.27,62,33820.62
13/11/2025,Error,63686,0,0.43,50,38983.24
14/11/2025,Coupe,66000,0,0.62,42,40880.34
15/11/2025,Truck,46604,1,0.68,47,32843.48
16/11/2025,Crossover,33669,0,0.55,82,26783.76
17/11/2025,Wagon,30715,0,0.48,40,29960.93
18/11/2025,Sedan,28532,1,0.8,25,22391.11
19/11/2025,Wagon,34550,0,0.47,79,25249.46
20/11/2025,Pickup,56826,1,0.19,65,35587.4
21/11/2025,Sedan,34488,0,0.84,72,24441.16
22/11/2025,Pickup,67631,0,0.82,77,49757.02
23/11/2025,Truck,44690,0,0.38,15,34113.73
24/11/2025,Crossover,41218,0,0.57,41,36036.91
25/11/2025,Coupe,78392,1,0.14,36,61476.17
26/11/2025,SUV,42539,0,0.16,26,30377.91
27/11/2025,Hatchback,28320,0,0.52,12,23669.81
28/11/2025,Convertible,67858,1,0.59,15,56426.36
29/11/2025,Hatchback,29277,0,0.34,72,21420.17
30/11/2025,Wagon,32980,1,0.33,16,25198.35
01/12/2025,Crossover,36659,0,0.55,76,22281.64
02/12/2025,Coupe,43699,0,0.62,75,34539.54
03/12/2025,Hatchback,27584,1,0.65,29,27272.97
04/12/2025,SUV,45095,0,0.33,51,29740.31
05/12/2025,Crossover,35311,0,0.37,67,26762.91
06/12/2025,Sedan,25622,0,0.51,15,15480.59
07/12/2025,Truck,51344,1,0.3,14,39755.77
08/12/2025,Van,33797,0,0.31,67,25164.36
09/12/2025,???,29568,0,0.79,65,26674.01
10/12/2025,Wagon,29619,0,0.24,21,20180.64
11/12/2025,Coupe,43490,0,0.54,69,33684.53
12/12/2025,Wagon,40083,0,0.2,39,26071.05
13/12/2025,SUV,40051,0,0.76,74,30452.85
